position;time;model;response;gpu;diff_time;norm_time
63;21.88822078704834;openai/gpt-oss-120b;;H100-NVL;0.016306161880493164;0.053182338657544445
67;22.016419649124146;openai/gpt-oss-120b;;H100-NVL;0.12819886207580566;0.0535912024010324
65;22.279980659484863;openai/gpt-oss-120b;;H100-NVL;0.2635610103607178;0.05443177570713422
69;22.793474674224854;openai/gpt-oss-120b;;H100-NVL;0.5134940147399902;0.05606945861418768
68;23.024082899093628;openai/gpt-oss-120b;;H100-NVL;0.23060822486877441;0.05680493582960326
70;23.265113830566406;openai/gpt-oss-120b;;H100-NVL;0.24103093147277832;0.05757365411105006
71;23.31286096572876;openai/gpt-oss-120b;;H100-NVL;0.047747135162353516;0.05772593371874082
72;24.215528964996334;openai/gpt-oss-120b;;H100-NVL;0.9026679992675746;0.06060480652097434
73;24.818564891815186;openai/gpt-oss-120b;;H100-NVL;0.6030359268188512;0.06252806482845519
74;25.07486128807068;openai/gpt-oss-120b;;H100-NVL;0.25629639625549316;0.06334546915107335
75;25.69148278236389;openai/gpt-oss-120b;;H100-NVL;0.6166214942932129;0.06531205581486745
76;27.938295125961304;openai/gpt-oss-120b;;H100-NVL;2.246812343597412;0.07247779887095619
77;30.313865900039676;openai/gpt-oss-120b;;H100-NVL;2.3755707740783727;0.0800541902981744
78;31.21070098876953;openai/gpt-oss-120b;;H100-NVL;0.8968350887298548;0.08291446023920254
79;31.99731683731079;openai/gpt-oss-120b;;H100-NVL;0.7866158485412598;0.0854232087203814
80;32.33462691307068;openai/gpt-oss-120b;;H100-NVL;0.3373100757598877;0.08649898941030548
81;32.579283714294434;openai/gpt-oss-120b;;H100-NVL;0.24465680122375488;0.08727927165305256
82;33.161314964294434;openai/gpt-oss-120b;;H100-NVL;0.58203125;0.08913553989013924
84;33.325191497802734;openai/gpt-oss-120b;;H100-NVL;0.16387653350830078;0.08965819018418329
83;33.45128655433655;openai/gpt-oss-120b;;H100-NVL;0.12609505653381348;0.0900603442752177
86;33.978296518325806;openai/gpt-oss-120b;;H100-NVL;0.5270099639892578;0.09174113350566099
85;34.32191181182861;openai/gpt-oss-120b;;H100-NVL;0.3436152935028076;0.09283702338289092
87;35.11367702484131;openai/gpt-oss-120b;;H100-NVL;0.7917652130126953;0.0953621946965371
89;35.54789900779724;openai/gpt-oss-120b;;H100-NVL;0.4342219829559326;0.09674705586130426
88;35.65663528442383;openai/gpt-oss-120b;;H100-NVL;0.10873627662658691;0.09709384771572961
90;36.55950689315796;openai/gpt-oss-120b;;H100-NVL;0.9028716087341309;0.09997336988822554
92;37.38864183425903;openai/gpt-oss-120b;;H100-NVL;0.8291349411010742;0.10261772421700883
91;37.53077960014343;openai/gpt-oss-120b;;H100-NVL;0.14213776588439941;0.10307104320993521
93;37.55516576766968;openai/gpt-oss-120b;;H100-NVL;0.024386167526245117;0.10314881784523743
94;38.52638030052185;openai/gpt-oss-120b;;H100-NVL;0.9712145328521729;0.1062463056325864
95;39.14074611663818;openai/gpt-oss-120b;;H100-NVL;0.6143658161163259;0.10820569827758368
96;40.580140590667725;openai/gpt-oss-120b;;H100-NVL;1.4393944740295481;0.11279634911081494
97;44.175270080566406;openai/gpt-oss-120b;;H100-NVL;3.5951294898986816;0.12426227070920429
98;47.82537817955017;openai/gpt-oss-120b;;H100-NVL;3.6501080989837646;0.1359035352050134
99;48.73929953575134;openai/gpt-oss-120b;;H100-NVL;0.9139213562011719;0.13881829826062494
100;48.88049244880676;openai/gpt-oss-120b;;H100-NVL;0.14119291305541992;0.13926860384096365
101;51.791383504867554;openai/gpt-oss-120b;;H100-NVL;2.910891056060791;0.14855228853828076
102;53.02372407913208;openai/gpt-oss-120b;;H100-NVL;1.2323405742645264;0.1524825838021182
103;53.83156371116638;openai/gpt-oss-120b;;H100-NVL;0.8078396320343018;0.15505902114909068
104;56.33376669883728;openai/gpt-oss-120b;;H100-NVL;2.5022029876708984;0.16303927981863267
105;56.65087366104126;openai/gpt-oss-120b;;H100-NVL;0.3171069622039795;0.16405062685832908
106;56.84896731376648;openai/gpt-oss-120b;;H100-NVL;0.19809365272521973;0.16468240557385733
108;58.19904899597168;openai/gpt-oss-120b;;H100-NVL;1.3500816822052002;0.16898821173830308
107;58.33657908439636;openai/gpt-oss-120b;;H100-NVL;0.13753008842468262;0.1694268354973993
109;58.93448567390442;openai/gpt-oss-120b;;H100-NVL;0.5979065895080566;0.17133373484489758
110;61.610697746276855;openai/gpt-oss-120b;;H100-NVL;2.6762120723724365;0.17986895948387163
111;61.63974857330322;openai/gpt-oss-120b;;H100-NVL;0.029050827026367188;0.17996161108543107
112;65.02170300483704;openai/gpt-oss-120b;;H100-NVL;3.3819544315338135;0.1907476549456718
113;66.13242316246033;openai/gpt-oss-120b;;H100-NVL;1.110720157623291;0.194290067056513
114;66.76348614692688;openai/gpt-oss-120b;;H100-NVL;0.6310629844665527;0.19630271186495993
115;67.21185517311096;openai/gpt-oss-120b;;H100-NVL;0.44836902618408203;0.19773269209677566
116;67.48281574249268;openai/gpt-oss-120b;;H100-NVL;0.27096056938171387;0.19859686476524696
117;68.219402551651;openai/gpt-oss-120b;;H100-NVL;0.7365868091583252;0.2009460559773986
118;69.95036268234253;openai/gpt-oss-120b;;H100-NVL;1.7309601306915283;0.2064665951413457
119;71.77087235450745;openai/gpt-oss-120b;;H100-NVL;1.820509672164917;0.21227273403809532
120;72.3593339920044;openai/gpt-oss-120b;;H100-NVL;0.5884616374969482;0.214149510665518
121;72.48512983322144;openai/gpt-oss-120b;;H100-NVL;0.12579584121704102;0.21455071047121366
123;72.49482107162476;openai/gpt-oss-120b;;H100-NVL;0.009691238403320312;0.2145816186707753
122;72.52732729911804;openai/gpt-oss-120b;;H100-NVL;0.03250622749328613;0.2146852905571273
124;72.7277512550354;openai/gpt-oss-120b;;H100-NVL;0.2004239559173584;0.215324501292497
125;72.87000274658203;openai/gpt-oss-120b;;H100-NVL;0.14225149154663086;0.21577818298989077
126;73.4398865699768;openai/gpt-oss-120b;;H100-NVL;0.5698838233947754;0.217595709523384
127;73.56319379806519;openai/gpt-oss-120b;;H100-NVL;0.1233072280883789;0.21798897241245335
128;74.49865555763245;openai/gpt-oss-120b;;H100-NVL;0.9354617595672607;0.22097243412742815
129;75.43135523796082;openai/gpt-oss-120b;;H100-NVL;0.9326996803283691;0.22394708676220412
130;76.18221020698547;openai/gpt-oss-120b;;H100-NVL;0.7508549690246582;0.22634178331786015
131;77.6724009513855;openai/gpt-oss-120b;;H100-NVL;1.4901907444000244;0.2310944383445968
132;79.81576466560364;openai/gpt-oss-120b;;H100-NVL;2.1433637142181396;0.2379302534030275
133;80.66678738594055;openai/gpt-oss-120b;;H100-NVL;0.8510227203369141;0.2406444142746311
134;81.52404737472534;openai/gpt-oss-120b;;H100-NVL;0.85725998878479;0.2433784676233241
136;82.3607497215271;openai/gpt-oss-120b;;H100-NVL;0.8367023468017578;0.24604695662673068
135;82.56435751914978;openai/gpt-oss-120b;;H100-NVL;0.20360779762268066;0.24669632156641416
137;83.69681191444397;openai/gpt-oss-120b;;H100-NVL;1.1324543952941895;0.2503080505310253
139;84.29223394393921;openai/gpt-oss-120b;;H100-NVL;0.5954220294952393;0.2522070258884716
140;84.50755715370178;openai/gpt-oss-120b;;H100-NVL;0.21532320976257324;0.25289375471100445
138;84.57017183303833;openai/gpt-oss-120b;;H100-NVL;0.06261467933654785;0.25309345127442406
141;84.77863931655884;openai/gpt-oss-120b;;H100-NVL;0.2084674835205078;0.25375831517670505
143;85.18459367752075;openai/gpt-oss-120b;;H100-NVL;0.40595436096191406;0.2550530226103015
142;85.57065296173096;openai/gpt-oss-120b;;H100-NVL;0.3860592842102051;0.2562842788133178
144;86.3198516368866;openai/gpt-oss-120b;;H100-NVL;0.7491986751556396;0.25867369296240145
145;86.69833517074585;openai/gpt-oss-120b;;H100-NVL;0.37848353385925293;0.2598807878772591
147;86.97147798538208;openai/gpt-oss-120b;;H100-NVL;0.27314281463623047;0.26075192036541617
146;87.02396941184998;openai/gpt-oss-120b;;H100-NVL;0.05249142646789551;0.26091933090853003
148;87.19317746162415;openai/gpt-oss-120b;;H100-NVL;0.16920804977416992;0.26145898497049863
150;87.92537951469421;openai/gpt-oss-120b;;H100-NVL;0.7322020530700684;0.26379419191040715
149;87.95562720298767;openai/gpt-oss-120b;;H100-NVL;0.03024768829345703;0.2638906606533216
151;88.40606093406677;openai/gpt-oss-120b;;H100-NVL;0.45043373107910156;0.2653272258341681
153;89.96315336227417;openai/gpt-oss-120b;;H100-NVL;1.5570924282073975;0.2702932499380106
152;90.13195538520812;openai/gpt-oss-120b;;H100-NVL;0.16880202293394575;0.27083160906138803
154;90.21296191215517;openai/gpt-oss-120b;;H100-NVL;0.0810065269470499;0.27108996261709234
155;90.9266278743744;openai/gpt-oss-120b;;H100-NVL;0.7136659622192383;0.27336605253074814
156;91.09217238426208;openai/gpt-oss-120b;;H100-NVL;0.1655445098876811;0.273894022490314
157;91.58150458335876;openai/gpt-oss-120b;;H100-NVL;0.4893321990966797;0.27545464628597266
158;92.1078827381134;openai/gpt-oss-120b;;H100-NVL;0.5263781547546387;0.27713342049159706
159;92.3180034160614;openai/gpt-oss-120b;;H100-NVL;0.21012067794799805;0.2778035569154231
160;93.06134700775146;openai/gpt-oss-120b;;H100-NVL;0.7433435916900635;0.28017429748733597
161;93.42122101783752;openai/gpt-oss-120b;;H100-NVL;0.35987401008605957;0.2813220411768299
162;93.59309887886047;openai/gpt-oss-120b;;H100-NVL;0.17187786102294922;0.2818702100493351
163;93.9536292552948;openai/gpt-oss-120b;;H100-NVL;0.36053037643432617;0.28302004708348055
164;94.35166263580322;openai/gpt-oss-120b;;H100-NVL;0.39803338050842285;0.28428949218894184
165;94.36559653282166;openai/gpt-oss-120b;;H100-NVL;0.013933897018432617;0.28433393147025904
166;94.51236295700072;openai/gpt-oss-120b;;H100-NVL;0.14676642417906294;0.2848020126110472
167;94.83951878547668;openai/gpt-oss-120b;;H100-NVL;0.32715582847596636;0.28584540843039147
169;95.39513969421388;openai/gpt-oss-120b;;H100-NVL;0.5556209087371968;0.2876174463488883
171;95.39618062973022;openai/gpt-oss-120b;;H100-NVL;0.001040935516343211;0.28762076619732574
168;95.56523442268372;openai/gpt-oss-120b;;H100-NVL;0.1690537929534912;0.2881599282890838
170;95.78738236427309;openai/gpt-oss-120b;;H100-NVL;0.22214794158936968;0.2888684231815944
173;96.54715156555176;openai/gpt-oss-120b;;H100-NVL;0.7597692012786723;0.29129154983647815
172;96.644779920578;openai/gpt-oss-120b;;H100-NVL;0.09762835502624512;0.2916029152734272
174;97.5690460205078;openai/gpt-oss-120b;;H100-NVL;0.9242660999297954;0.29455067074861113
175;97.92999482154846;openai/gpt-oss-120b;;H100-NVL;0.3609488010406636;0.2957018422614574
176;98.63568377494812;openai/gpt-oss-120b;;H100-NVL;0.7056889533996582;0.2979524911560979
177;98.678861618042;openai/gpt-oss-120b;;H100-NVL;0.04317784309388628;0.29809019795222114
179;98.68243384361269;openai/gpt-oss-120b;;H100-NVL;0.003572225570678711;0.29810159082650844
178;98.84641408920288;openai/gpt-oss-120b;;H100-NVL;0.16398024559019575;0.29862457188877745
180;99.15463709831238;openai/gpt-oss-120b;;H100-NVL;0.30822300910949707;0.29960758539836
181;99.63055515289308;openai/gpt-oss-120b;;H100-NVL;0.4759180545807027;0.3011254275557601
182;100.42726254463196;openai/gpt-oss-120b;;H100-NVL;0.7967073917388774;0.30366636092581034
183;100.45554113388062;openai/gpt-oss-120b;;H100-NVL;0.028278589248657227;0.3037565496347704
184;101.27979373931883;openai/gpt-oss-120b;;H100-NVL;0.8242526054382182;0.30638533276421726
185;101.74448704719543;openai/gpt-oss-120b;;H100-NVL;0.4646933078766011;0.3078673759146462
187;102.42211198806764;openai/gpt-oss-120b;;H100-NVL;0.6776249408722066;0.31002852044837836
186;102.42742800712584;openai/gpt-oss-120b;;H100-NVL;0.005316019058199117;0.3100454747911658
188;104.67177534103394;openai/gpt-oss-120b;;H100-NVL;2.2443473339080953;0.317203356208914
190;104.98362803459167;openai/gpt-oss-120b;;H100-NVL;0.31185269355773926;0.31819794584598443
189;105.4813928604126;openai/gpt-oss-120b;;H100-NVL;0.49776482582092285;0.31978546375968814
191;107.09111380577087;openai/gpt-oss-120b;;H100-NVL;1.6097209453582764;0.3249193356290108
192;107.90428566932678;openai/gpt-oss-120b;;H100-NVL;0.8131718635559082;0.327512779025068
194;108.09799671173096;openai/gpt-oss-120b;;H100-NVL;0.1937110424041748;0.3281305803118337
193;108.10598468780518;openai/gpt-oss-120b;;H100-NVL;0.00798797607421875;0.32815605630863826
195;108.1670470237732;openai/gpt-oss-120b;;H100-NVL;0.06106233596801758;0.32835080199409716
196;108.97663283348083;openai/gpt-oss-120b;;H100-NVL;0.8095858097076416;0.330932808413437
197;109.37812089920044;openai/gpt-oss-120b;;H100-NVL;0.4014880657196045;0.33221327152253066
198;109.71567845344543;openai/gpt-oss-120b;;H100-NVL;0.3375575542449951;0.33328984149387436
199;110.94494438171388;openai/gpt-oss-120b;;H100-NVL;1.2292659282684468;0.33721033081051777
200;111.76891899108888;openai/gpt-oss-120b;;H100-NVL;0.823974609375;0.3398382273290444
201;111.9583592414856;openai/gpt-oss-120b;;H100-NVL;0.1894402503967143;0.340442407808421
202;112.37555360794067;openai/gpt-oss-120b;;H100-NVL;0.4171943664550781;0.34177296291373893
203;113.197167634964;openai/gpt-oss-120b;;H100-NVL;0.8216140270233296;0.3443933308433102
205;113.9838662147522;openai/gpt-oss-120b;;H100-NVL;0.7866985797881938;0.34690234317868224
204;114.18490958213806;openai/gpt-oss-120b;;H100-NVL;0.20104336738586426;0.3475435293987612
206;114.80422639846802;openai/gpt-oss-120b;;H100-NVL;0.619316816329956;0.3495187122344714
207;114.8788595199585;openai/gpt-oss-120b;;H100-NVL;0.07463312149047852;0.3497567391322667
208;114.97018909454346;openai/gpt-oss-120b;;H100-NVL;0.09132957458496094;0.3500480159123514
209;115.43900656700134;openai/gpt-oss-120b;;H100-NVL;0.46881747245788574;0.3515432122323339
210;116.06560277938844;openai/gpt-oss-120b;;H100-NVL;0.6265962123870992;0.3535416111955047
211;116.75105214118958;openai/gpt-oss-120b;;H100-NVL;0.6854493618011333;0.35572771010074866
213;117.24255299568176;openai/gpt-oss-120b;;H100-NVL;0.4915008544921875;0.3572952503740498
212;117.26471281051636;openai/gpt-oss-120b;;H100-NVL;0.022159814834594727;0.35736592451812227
215;117.61104011535645;openai/gpt-oss-120b;;H100-NVL;0.3463273048400879;0.35847046379433894
214;117.86189103126526;openai/gpt-oss-120b;;H100-NVL;0.2508509159088135;0.35927050088417845
216;118.4382004737854;openai/gpt-oss-120b;;H100-NVL;0.5763094425201416;0.3611085206002732
217;119.68797540664671;openai/gpt-oss-120b;;H100-NVL;1.249774932861314;0.3650944191433112
218;119.77887535095216;openai/gpt-oss-120b;;H100-NVL;0.09089994430544834;0.3653843257065192
220;119.91337943077087;openai/gpt-oss-120b;;H100-NVL;0.13450407981871138;0.36581329863731293
219;119.914626121521;openai/gpt-oss-120b;;H100-NVL;0.0012466907501220703;0.3658172746994933
221;120.08949089050292;openai/gpt-oss-120b;;H100-NVL;0.17486476898191938;0.3663749696968781
224;120.4227261543274;openai/gpt-oss-120b;;H100-NVL;0.3332352638244913;0.36743775461730055
222;120.42922163009644;openai/gpt-oss-120b;;H100-NVL;0.006495475769028758;0.3674584705932122
223;120.64824151992798;openai/gpt-oss-120b;;H100-NVL;0.21901988983154297;0.3681569892119023
225;120.84203290939332;openai/gpt-oss-120b;;H100-NVL;0.19379138946534624;0.36877504674899403
226;121.09900665283205;openai/gpt-oss-120b;;H100-NVL;0.2569737434387207;0.3695946113302954
228;123.06107544898988;openai/gpt-oss-120b;;H100-NVL;1.962068796157837;0.375852223761392
227;123.17356419563292;openai/gpt-oss-120b;;H100-NVL;0.11248874664303798;0.37621098334246805
229;123.72444009780884;openai/gpt-oss-120b;;H100-NVL;0.5508759021759175;0.3779678880443816
230;124.06904911994934;openai/gpt-oss-120b;;H100-NVL;0.34460902214050293;0.3790669472134776
231;124.65102124214172;openai/gpt-oss-120b;;H100-NVL;0.5819721221923828;0.38092302687465673
232;125.043208360672;openai/gpt-oss-120b;;H100-NVL;0.39218711853027344;0.38217382653725607
233;185.73654651641849;openai/gpt-oss-120b;;H100-NVL;60.69333815574649;0.575742669827497
234;188.24274468421936;openai/gpt-oss-120b;;H100-NVL;2.506198167800875;0.5837356702973748
235;194.93193101882932;openai/gpt-oss-120b;;H100-NVL;6.689186334609957;0.6050694459750394
236;195.2712399959564;openai/gpt-oss-120b;;H100-NVL;0.3393089771270752;0.6061516017472585
237;196.1593918800354;openai/gpt-oss-120b;;H100-NVL;0.8881518840790079;0.6089841784037946
241;200.580144405365;openai/gpt-oss-120b;;H100-NVL;4.42075252532959;0.6230832538345211
242;200.61687779426572;openai/gpt-oss-120b;;H100-NVL;0.036733388900728414;0.6232004073774915
238;200.6415648460388;openai/gpt-oss-120b;;H100-NVL;0.02468705177307129;0.6232791416208395
239;200.8274476528168;openai/gpt-oss-120b;;H100-NVL;0.18588280677801094;0.6238719763699059
240;201.0112581253052;openai/gpt-oss-120b;;H100-NVL;0.18381047248840332;0.6244582018375662
244;203.69010639190677;openai/gpt-oss-120b;;H100-NVL;2.6788482666015625;0.6330018340725487
243;203.71490931510925;openai/gpt-oss-120b;;H100-NVL;0.024802923202486227;0.6330809378638446
245;204.14251923561096;openai/gpt-oss-120b;;H100-NVL;0.427609920501709;0.634444711223592
246;204.54579877853396;openai/gpt-oss-120b;;H100-NVL;0.40327954292300205;0.6357308878785307
247;205.06133460998532;openai/gpt-oss-120b;;H100-NVL;0.5155358314513592;0.6373750827374892
248;205.2135121822357;openai/gpt-oss-120b;;H100-NVL;0.1521775722503662;0.6378604216153679
249;206.18022680282596;openai/gpt-oss-120b;;H100-NVL;0.9667146205902668;0.6409435578636862
250;207.66699862480164;openai/gpt-oss-120b;;H100-NVL;1.4867718219756796;0.645685308944799
251;208.5965015888214;openai/gpt-oss-120b;;H100-NVL;0.9295029640197754;0.6486497663143781
252;210.1721150875092;openai/gpt-oss-120b;;H100-NVL;1.575613498687801;0.6536748595401098
253;210.83056473731995;openai/gpt-oss-120b;;H100-NVL;0.6584496498107342;0.6557748484507818
254;210.91977620124817;openai/gpt-oss-120b;;H100-NVL;0.08921146392822266;0.6560593699552095
255;211.06371355056763;openai/gpt-oss-120b;;H100-NVL;0.143937349319458;0.6565184283471295
257;212.70991468429563;openai/gpt-oss-120b;;H100-NVL;1.646201133727999;0.6617686462287216
256;212.72254943847656;openai/gpt-oss-120b;;H100-NVL;0.012634754180936625;0.6618089421627791
258;215.293785572052;openai/gpt-oss-120b;;H100-NVL;2.5712361335754395;0.6700093677667405
260;215.965136051178;openai/gpt-oss-120b;;H100-NVL;0.671350479126005;0.6721505012030543
259;215.9783797264099;openai/gpt-oss-120b;;H100-NVL;0.013243675231905172;0.6721927391648052
261;217.29034233093265;openai/gpt-oss-120b;;H100-NVL;1.3119626045227335;0.6763769724186399
262;217.8674440383911;openai/gpt-oss-120b;;H100-NVL;0.5771017074584677;0.6782175188998188
264;218.5171229839325;openai/gpt-oss-120b;;H100-NVL;0.6496789455413818;0.6802895354640711
263;218.56101775169373;openai/gpt-oss-120b;;H100-NVL;0.04389476776123047;0.6804295287430736
265;218.995441198349;openai/gpt-oss-120b;;H100-NVL;0.43442344665527344;0.6818150324346227
268;219.75983715057373;openai/gpt-oss-120b;;H100-NVL;0.7643959522247314;0.6842529151542746
266;219.7684497833252;openai/gpt-oss-120b;;H100-NVL;0.008612632751464844;0.6842803833642963
270;219.87220525741577;openai/gpt-oss-120b;;H100-NVL;0.10375547409057617;0.6846112899796684
267;220.0098626613617;openai/gpt-oss-120b;;H100-NVL;0.13765740394592285;0.6850503197852752
269;220.07425379753116;openai/gpt-oss-120b;;H100-NVL;0.06439113616946202;0.6852556819901762
271;221.1387944221497;openai/gpt-oss-120b;;H100-NVL;1.0645406246185303;0.6886508140360377
274;221.3974325656891;openai/gpt-oss-120b;;H100-NVL;0.2586381435394003;0.68947568687706
273;221.41956067085263;openai/gpt-oss-120b;;H100-NVL;0.022128105163545797;0.689546259889698
272;221.46337866783145;openai/gpt-oss-120b;;H100-NVL;0.04381799697881661;0.6896860083241756
275;223.917772769928;openai/gpt-oss-120b;;H100-NVL;2.4543941020965576;0.6975137904458653
276;224.9924590587616;openai/gpt-oss-120b;;H100-NVL;1.0746862888335897;0.7009412799883844
277;225.3159546852112;openai/gpt-oss-120b;;H100-NVL;0.3234956264496134;0.7019730023507402
279;225.8977599143982;openai/gpt-oss-120b;;H100-NVL;0.5818052291869833;0.7038285497412123
278;226.22622203826904;openai/gpt-oss-120b;;H100-NVL;0.3284621238708496;0.704876111719418
280;227.0208592414856;openai/gpt-oss-120b;;H100-NVL;0.7946372032165527;0.7074104426515427
282;227.25656127929688;openai/gpt-oss-120b;;H100-NVL;0.2357020378112793;0.708162165529319
281;227.51471853256223;openai/gpt-oss-120b;;H100-NVL;0.25815725326535244;0.7089855046703187
283;228.41907715797424;openai/gpt-oss-120b;;H100-NVL;0.9043586254120157;0.711869769374813
284;228.54405117034912;openai/gpt-oss-120b;;H100-NVL;0.12497401237487793;0.7122683481274706
